0.022775,-0.17135,0.052756,1.6935,0.34265,0.059793,-0.050084,0.084813,-0.25565,0.38241,1.647,0.44626,0.10755,-1.2952,1.512,2.4359,-1.695,-12.4,-2.0124,2.4956,16.673
0.023207,-0.17238,0.0543,1.7,0.34444,0.060113,-0.054563,0.098368,-0.25144,0.37065,1.5809,0.43544,0.13436,-1.2248,1.4498,2.4575,-2.0406,-12.87,-2.24,2.4192,16.875
0.023639,-0.17342,0.055845,1.7065,0.34624,0.060432,-0.059037,0.11192,-0.24724,0.35887,1.5147,0.42461,0.16119,-1.1545,1.3864,2.4798,-2.3859,-13.337,-2.4677,2.3426,17.077
0.024133,-0.17443,0.057288,1.7126,0.34798,0.061325,-0.063321,0.12056,-0.24034,0.34454,1.4536,0.41245,0.18788,-1.0885,1.1314,2.6609,-2.5706,-13.503,-2.6749,2.1999,17.184
0.02467,-0.17544,0.058662,1.7184,0.3497,0.062603,-0.067476,0.12589,-0.23163,0.3285,1.3959,0.3994,0.21447,-1.0255,0.74701,2.949,-2.647,-13.466,-2.8683,2.0127,17.227
0.025207,-0.17642,0.060016,1.7242,0.35138,0.063819,-0.071505,0.12926,-0.22135,0.31331,1.341,0.38627,0.23972,-0.96146,0.35968,3.245,-2.6847,-13.465,-3.0561,1.8074,17.25
0.025743,-0.17727,0.061285,1.7296,0.35292,0.064777,-0.075021,0.12469,-0.20467,0.30159,1.2977,0.37279,0.25947,-0.89334,-0.039829,3.5731,-2.5646,-13.615,-3.2215,1.5279,17.194
0.02628,-0.17812,0.062555,1.735,0.35447,0.065736,-0.078537,0.12011,-0.18799,0.28987,1.2544,0.35931,0.27922,-0.82522,-0.43933,3.9013,-2.4445,-13.764,-3.3869,1.2483,17.138
0.026733,-0.17883,0.063699,1.7401,0.35589,0.067204,-0.081798,0.11192,-0.16742,0.28075,1.2068,0.34491,0.28776,-0.75247,-0.64737,4.0778,-2.2978,-14.323,-3.5484,0.915,16.959
0.027165,-0.17949,0.064812,1.745,0.35728,0.068802,-0.084995,0.1028,-0.14586,0.27231,1.1582,0.33026,0.29344,-0.67854,-0.80654,4.2157,-2.1443,-14.986,-3.7089,0.56792,16.749
0.027587,-0.18007,0.065914,1.7497,0.35863,0.070274,-0.087938,0.09461,-0.12503,0.2653,1.1029,0.31502,0.29301,-0.60855,-0.87521,4.25,-2.0487,-15.789,-3.8689,0.2219,16.517
0.027993,-0.18052,0.067,1.7542,0.35992,0.071552,-0.090495,0.08784,-0.10532,0.26048,1.0376,0.29887,0.28326,-0.54458,-0.80609,4.1266,-2.0416,-16.805,-4.0283,-0.12251,16.251
0.028398,-0.18096,0.068087,1.7587,0.36122,0.072831,-0.093052,0.08107,-0.085611,0.25566,0.9723,0.28272,0.27352,-0.48061,-0.73697,4.0032,-2.0344,-17.822,-4.1877,-0.46691,15.985
0.028687,-0.18123,0.069108,1.7623,0.36232,0.073791,-0.094972,0.0804,-0.068768,0.24791,0.88608,0.26577,0.25766,-0.4182,-0.58527,3.6709,-2.217,-18.622,-4.3424,-0.77435,15.698
0.028975,-0.18149,0.070128,1.7659,0.36342,0.07475,-0.09689,0.079754,-0.051935,0.24015,0.79979,0.24883,0.24178,-0.3558,-0.43325,3.3378,-2.4003,-19.421,-4.497,-1.0816,15.412
0.029302,-0.18167,0.071134,1.769,0.36439,0.075708,-0.098236,0.08147,-0.038616,0.23153,0.70729,0.23076,0.22495,-0.29565,-0.37637,2.9462,-2.6832,-19.854,-4.628,-1.3613,15.117
0.029655,-0.1818,0.072129,1.7717,0.36528,0.076668,-0.099195,0.084788,-0.02768,0.22232,0.6106,0.21192,0.20747,-0.23704,-0.38402,2.515,-3.0334,-20.038,-4.7429,-1.6223,14.815
0.030016,-0.18191,0.073085,1.7743,0.36614,0.077502,-0.10009,0.087841,-0.017579,0.21191,0.51549,0.19255,0.19008,-0.18042,-0.43497,2.0943,-3.3962,-20.098,-4.8345,-1.8722,14.518
0.030409,-0.18195,0.073883,1.776,0.36687,0.077821,-0.10073,0.089807,-0.01091,0.19652,0.42689,0.17097,0.17301,-0.13199,-0.66395,1.7164,-3.8104,-19.646,-4.8298,-2.0771,14.236
0.030802,-0.18199,0.074682,1.7777,0.36761,0.078141,-0.10137,0.091773,-0.0042408,0.18114,0.33829,0.14939,0.15594,-0.083558,-0.89294,1.3386,-4.2246,-19.193,-4.8251,-2.2819,13.954
0.031184,-0.18199,0.075386,1.7788,0.36815,0.078715,-0.10125,0.087485,-0.0007848,0.15977,0.26332,0.12577,0.14137,-0.0439,-1.2007,1.0959,-4.5362,-18.616,-4.6499,-2.4452,13.723
0.031563,-0.18198,0.076067,1.7797,0.36865,0.079354,-0.10093,0.081588,0.0018445,0.13686,0.19186,0.10162,0.12744,-0.0064991,-1.5288,0.88814,-4.8214,-18.007,-4.4308,-2.5977,13.504
0.031891,-0.18196,0.076619,1.7804,0.36903,0.079867,-0.10073,0.072729,0.0036149,0.11342,0.12507,0.07934,0.11416,0.030437,-1.7902,0.79093,-4.9863,-17.531,-4.1316,-2.7355,13.32
0.03214,-0.18195,0.076972,1.7807,0.36924,0.080187,-0.10073,0.059333,0.0040703,0.089155,0.065443,0.059921,0.10187,0.066661,-1.9497,0.86307,-4.9669,-17.259,-3.7098,-2.8506,13.191
0.032389,-0.18194,0.077325,1.781,0.36945,0.080506,-0.10073,0.045937,0.0045256,0.064891,0.0058184,0.040501,0.089576,0.10288,-2.1093,0.9352,-4.9475,-16.988,-3.2881,-2.9658,13.062
0.03252,-0.18191,0.077483,1.7808,0.36957,0.080826,-0.10042,0.033919,0.0066604,0.044811,-0.0591,0.029557,0.075881,0.14806,-2.0209,1.2983,-4.6881,-17.158,-2.9424,-3.0465,13
0.032651,-0.18189,0.07764,1.7805,0.36969,0.081145,-0.1001,0.021907,0.008804,0.024754,-0.12405,0.018656,0.06218,0.19328,-1.9312,1.6628,-4.4274,-17.331,-2.5972,-3.127,12.939
0.032712,-0.18183,0.077696,1.7799,0.36975,0.081465,-0.099206,0.01285,0.014421,0.0071889,-0.19649,0.011027,0.048353,0.24516,-1.7489,2.1414,-4.0824,-17.546,-2.4518,-3.1865,12.884
0.032725,-0.18175,0.077683,1.7789,0.36978,0.081785,-0.097927,0.0058078,0.022408,-0.0086764,-0.27406,0.0056273,0.03444,0.3016,-1.5034,2.6977,-3.6799,-17.791,-2.4427,-3.2316,12.834
0.032732,-0.18166,0.077648,1.7777,0.3698,0.08198,-0.096587,-0.0002766,0.032376,-0.024205,-0.3527,0.00082374,0.020798,0.35894,-1.2616,3.2465,-3.2643,-17.972,-2.5309,-3.272,12.779
0.03272,-0.1815,0.077517,1.7759,0.36978,0.08166,-0.094989,-0.0023897,0.050563,-0.038339,-0.43578,-0.0015089,0.0082813,0.42005,-1.0354,3.7648,-2.7941,-17.893,-3.0227,-3.2925,12.708
0.032707,-0.18134,0.077386,1.774,0.36977,0.081341,-0.093391,-0.0045028,0.068749,-0.052472,-0.51887,-0.0038416,-0.0042352,0.48117,-0.80918,4.283,-2.324,-17.813,-3.5145,-3.3129,12.636
0.032693,-0.18095,0.07712,1.7716,0.36967,0.081529,-0.091031,-0.0050607,0.09154,-0.060768,-0.59537,-0.0088039,-0.016756,0.54055,-0.68779,4.5515,-1.8732,-17.43,-4.3598,-3.3326,12.529
0.03268,-0.18049,0.076819,1.7689,0.36956,0.081848,-0.088474,-0.0052153,0.11552,-0.06755,-0.67016,-0.014448,-0.029278,0.59947,-0.59358,4.7554,-1.4274,-16.968,-5.2967,-3.3521,12.413
0.032662,-0.17996,0.076497,1.766,0.36947,0.081916,-0.085791,-0.0054186,0.1395,-0.070599,-0.74083,-0.031909,-0.043535,0.65666,-0.55987,4.8161,-1.0852,-16.426,-6.2433,-3.37,12.283
0.032635,-0.17932,0.076144,1.7627,0.36943,0.081597,-0.082915,-0.0056969,0.16345,-0.067901,-0.80516,-0.06756,-0.060461,0.71116,-0.61927,4.6568,-0.90227,-15.764,-7.2046,-3.3854,12.13
0.032609,-0.17868,0.07579,1.7594,0.36939,0.081277,-0.080039,-0.0059752,0.1874,-0.065203,-0.86948,-0.10321,-0.077388,0.76566,-0.67868,4.4974,-0.71935,-15.101,-8.166,-3.4008,11.977
0.03257,-0.17777,0.075619,1.7555,0.36869,0.080958,-0.076527,-0.0092822,0.20632,-0.065074,-0.92876,-0.1736,-0.096711,0.81796,-0.83934,4.0274,-0.93818,-14.358,-7.9745,-3.4079,11.77
0.032531,-0.17687,0.075448,1.7516,0.36798,0.080638,-0.073011,-0.012609,0.22521,-0.064961,-0.988,-0.24422,-0.11605,0.87024,-1.0007,3.5554,-1.1596,-13.615,-7.7755,-3.4149,11.564
0.032461,-0.17589,0.075162,1.7474,0.36675,0.080129,-0.069305,-0.018978,0.23783,-0.070517,-1.0429,-0.29167,-0.13376,0.91999,-1.1459,3.0389,-1.4547,-12.855,-6.8605,-3.4191,11.32
0.032369,-0.17486,0.074796,1.7429,0.36515,0.079489,-0.065469,-0.027433,0.24616,-0.079959,-1.0949,-0.32323,-0.15036,0.96799,-1.28,2.4919,-1.8003,-12.083,-5.4546,-3.4214,11.05
0.03226,-0.17382,0.074422,1.7383,0.36359,0.078788,-0.06151,-0.03636,0.25335,-0.090471,-1.145,-0.34529,-0.1652,1.0152,-1.3949,1.9753,-2.143,-11.328,-4.1199,-3.4272,10.767
0.032076,-0.17276,0.074016,1.7333,0.36219,0.077829,-0.057036,-0.047261,0.25577,-0.10546,-1.1869,-0.32762,-0.17273,1.0591,-1.4293,1.5855,-2.4736,-10.642,-3.0833,-3.4475,10.432
0.031893,-0.1717,0.07361,1.7284,0.36079,0.076871,-0.052561,-0.058162,0.2582,-0.12044,-1.2288,-0.30996,-0.18026,1.1029,-1.4636,1.1957,-2.8042,-9.9561,-2.0467,-3.4679,10.097
0.031596,-0.17063,0.073028,1.7231,0.35967,0.075912,-0.047833,-0.066296,0.2602,-0.13616,-1.2637,-0.30236,-0.18107,1.141,-1.5005,0.95877,-3.0699,-9.3977,-1.6795,-3.5283,9.7012
0.031269,-0.16955,0.0724,1.7178,0.35862,0.074953,-0.043039,-0.073707,0.26208,-0.15206,-1.2967,-0.29739,-0.18013,1.1775,-1.5382,0.76181,-3.3188,-8.8725,-1.4872,-3.5993,9.289
0.030931,-0.16847,0.07174,1.7123,0.35746,0.074245,-0.038119,-0.079867,0.26446,-0.16672,-1.3281,-0.30175,-0.17819,1.2105,-1.6825,0.61325,-3.5915,-8.395,-1.313,-3.6935,8.8489
0.030578,-0.16737,0.071033,1.7067,0.35613,0.073925,-0.033005,-0.08409,0.26761,-0.17946,-1.3568,-0.32053,-0.17473,1.2379,-1.9921,0.5396,-3.9012,-7.9912,-1.1668,-3.8236,8.3655
0.030225,-0.16627,0.070326,1.7011,0.35479,0.073605,-0.027891,-0.088313,0.27077,-0.1922,-1.3855,-0.33931,-0.17126,1.2654,-2.3018,0.46595,-4.211,-7.5874,-1.0205,-3.9538,7.8821
0.029832,-0.16512,0.069412,1.6952,0.35328,0.072652,-0.022143,-0.093534,0.27396,-0.20625,-1.4159,-0.34834,-0.17105,1.2838,-3.0899,0.43851,-4.7311,-7.0075,-0.67983,-4.1247,7.3175
0.029439,-0.16397,0.068496,1.6892,0.35176,0.071693,-0.016389,-0.098763,0.27716,-0.22031,-1.4464,-0.35728,-0.17086,1.3022,-3.8819,0.41142,-5.2528,-6.4262,-0.33765,-4.296,6.7523
0.029023,-0.16279,0.067518,1.6832,0.35026,0.070923,-0.010825,-0.11304,0.27971,-0.24101,-1.4782,-0.35889,-0.17654,1.3175,-4.962,0.40907,-5.8556,-5.5136,-0.047269,-4.472,6.139
0.028592,-0.1616,0.066497,1.677,0.34878,0.070284,-0.0053918,-0.13356,0.28183,-0.26629,-1.5108,-0.35544,-0.18625,1.3306,-6.2408,0.42377,-6.5143,-4.3726,0.20741,-4.6512,5.4925
0.028072,-0.16041,0.065414,1.6707,0.34731,0.069583,4.1749e-05,-0.15798,0.28381,-0.29378,-1.5403,-0.35155,-0.19827,1.3443,-7.5354,0.44831,-7.1393,-3.0799,0.41639,-4.8204,4.8238
0.027182,-0.1592,0.064065,1.6641,0.34584,0.068625,0.0054753,-0.19884,0.28523,-0.33062,-1.5566,-0.34583,-0.22004,1.3604,-8.8964,0.51438,-7.6226,-1.1481,0.43266,-4.9473,4.0615
0.026292,-0.158,0.062717,1.6575,0.34438,0.067666,0.010909,-0.2397,0.28665,-0.36746,-1.5729,-0.34011,-0.24181,1.3765,-10.258,0.58045,-8.1059,0.78367,0.44893,-5.0743,3.2992
0.025143,-0.15682,0.061017,1.651,0.34296,0.066707,0.016595,-0.28745,0.28771,-0.40453,-1.5581,-0.3368,-0.27265,1.3973,-11.549,0.70678,-8.3782,2.9318,0.26713,-5.1201,2.4022
0.023926,-0.15564,0.059224,1.6445,0.34156,0.065748,0.022349,-0.337,0.28868,-0.44165,-1.5352,-0.33411,-0.30587,1.4192,-12.821,0.84899,-8.5949,5.137,0.033155,-5.1445,1.4697
0.022453,-0.15445,0.057313,1.6381,0.34018,0.064664,0.028227,-0.3924,0.29061,-0.47961,-1.5026,-0.33356,-0.34363,1.4424,-13.988,1.0078,-8.7127,7.224,-0.2697,-5.1106,0.45517
0.020581,-0.15325,0.055218,1.6321,0.33883,0.063385,0.0343,-0.4569,0.29402,-0.51887,-1.4549,-0.33632,-0.38843,1.4675,-14.988,1.1926,-8.6766,9.1271,-0.67972,-4.986,-0.68713
0.018709,-0.15204,0.053124,1.626,0.33749,0.062107,0.040373,-0.52139,0.29743,-0.55813,-1.4073,-0.33908,-0.43324,1.4926,-15.989,1.3774,-8.6406,11.03,-1.0897,-4.8614,-1.8294
0.016202,-0.15076,0.050602,1.6204,0.33602,0.059878,0.046446,-0.59272,0.30456,-0.59162,-1.3491,-0.34538,-0.48417,1.5137,-16.525,1.4612,-8.4135,12.6,-1.5461,-4.5423,-3.2036
0.013689,-0.14948,0.048076,1.6148,0.33455,0.057641,0.052518,-0.66412,0.31172,-0.62507,-1.2909,-0.3517,-0.53516,1.5349,-17.057,1.5442,-8.1847,14.167,-2.0029,-4.2213,-4.5799
0.010727,-0.14816,0.045395,1.6097,0.33304,0.055215,0.058969,-0.73672,0.31929,-0.65692,-1.2318,-0.35793,-0.58306,1.5463,-17.277,1.492,-7.9404,15.676,-2.4545,-3.7821,-6.0889
0.007455,-0.14681,0.042608,1.6047,0.3315,0.052658,0.065681,-0.81016,0.32715,-0.68767,-1.172,-0.3641,-0.62882,1.5509,-17.28,1.3462,-7.6852,17.144,-2.9025,-3.2608,-7.6899
0.0040508,-0.14545,0.039753,1.5999,0.32995,0.05004,0.072332,-0.88249,0.33453,-0.71761,-1.1095,-0.37204,-0.67178,1.5501,-17.177,1.1418,-7.4227,18.633,-3.3229,-2.709,-9.321
8.4962e-05,-0.14403,0.036611,1.5955,0.32839,0.047163,0.078725,-0.95013,0.33985,-0.74415,-1.0354,-0.38757,-0.70282,1.5265,-16.623,0.6883,-7.1288,20.216,-3.6257,-2.0269,-11.08
-0.0038809,-0.14262,0.03347,1.5912,0.32684,0.044287,0.085118,-1.0178,0.34517,-0.77069,-0.96122,-0.4031,-0.73386,1.5029,-16.07,0.23479,-6.8349,21.798,-3.9285,-1.3448,-12.839
-0.0083431,-0.14118,0.030194,1.5875,0.3251,0.040905,0.09151,-1.079,0.34587,-0.79398,-0.86593,-0.42797,-0.74685,1.4528,-15.079,-0.45026,-6.5353,23.174,-3.7673,-0.58407,-14.644
-0.012937,-0.13972,0.026883,1.584,0.32332,0.037389,0.097902,-1.1385,0.34533,-0.8164,-0.76502,-0.45532,-0.75504,1.3955,-13.971,-1.1968,-6.2341,24.496,-3.4829,0.19757,-16.462
-0.017746,-0.13828,0.02348,1.5809,0.32141,0.033998,0.10392,-1.1951,0.34156,-0.8399,-0.65664,-0.47924,-0.75377,1.3265,-12.592,-2.0264,-5.8405,25.498,-2.9105,0.9795,-18.257
-0.022889,-0.13687,0.019933,1.5786,0.31931,0.030801,0.10935,-1.247,0.33272,-0.86507,-0.53657,-0.4978,-0.73767,1.2389,-10.788,-2.986,-5.3021,26,-1.8876,1.7619,-20.018
-0.028033,-0.13546,0.016386,1.5762,0.3172,0.027605,0.11479,-1.299,0.32388,-0.89024,-0.41651,-0.51636,-0.72158,1.1513,-8.9831,-3.9457,-4.7637,26.501,-0.8646,2.5443,-21.779
-0.033682,-0.1342,0.012463,1.5751,0.315,0.024725,0.11896,-1.334,0.30228,-0.90917,-0.29555,-0.51042,-0.68779,1.0432,-6.3461,-4.9314,-3.6884,25.978,0.47494,3.2477,-23.374
-0.039336,-0.13294,0.0085363,1.574,0.3128,0.021849,0.12311,-1.3689,0.28055,-0.92804,-0.17458,-0.50422,-0.65382,0.93496,-3.7004,-5.9174,-2.6075,25.445,1.8178,3.9504,-24.967
-0.045075,-0.13185,0.0046482,1.5736,0.31076,0.019161,0.12651,-1.3838,0.25073,-0.94136,-0.065324,-0.48654,-0.61373,0.82135,-0.69718,-6.7584,-1.1952,24.485,3.0225,4.5743,-26.414
-0.050874,-0.13087,0.00078694,1.5736,0.30882,0.016604,0.12939,-1.3848,0.21529,-0.95082,0.035779,-0.46087,-0.56939,0.70401,2.5551,-7.4984,0.44796,23.229,4.131,5.1434,-27.761
-0.056642,-0.12996,-0.0031015,1.5738,0.30693,0.014167,0.13202,-1.3777,0.17845,-0.95647,0.13349,-0.43415,-0.52435,0.58572,5.8069,-8.1561,2.1969,21.952,5.1617,5.6799,-29.05
-0.062283,-0.1294,-0.0071065,1.5747,0.30523,0.01225,0.13362,-1.3362,0.13563,-0.94579,0.21664,-0.40291,-0.4763,0.46335,9.0564,-8.461,4.3993,20.583,5.8586,6.0771,-30.094
-0.067924,-0.12884,-0.011111,1.5756,0.30353,0.010332,0.13522,-1.2946,0.09281,-0.93511,0.29979,-0.37168,-0.42825,0.34098,12.306,-8.7658,6.6017,19.215,6.5555,6.4742,-31.138
-0.073028,-0.12864,-0.014879,1.5772,0.30212,0.0089183,0.13606,-1.228,0.056099,-0.90241,0.36835,-0.3425,-0.38344,0.20907,15.026,-8.8101,8.8614,18.147,7.0578,6.7286,-31.895
-0.077989,-0.12853,-0.018583,1.5789,0.3008,0.0076397,0.1367,-1.1547,0.021023,-0.8638,0.43301,-0.31388,-0.3395,0.074614,17.605,-8.7847,11.136,17.16,7.5079,6.9449,-32.574
-0.08265,-0.12851,-0.02212,1.5808,0.29956,0.0064855,0.13697,-1.0723,-0.01228,-0.8106,0.49479,-0.28451,-0.2978,-0.068116,19.789,-8.7652,13.192,16.487,7.9907,7.1006,-33.078
-0.086838,-0.12861,-0.025392,1.5829,0.29845,0.0055268,0.13665,-0.97589,-0.042792,-0.73442,0.55204,-0.25397,-0.25962,-0.22386,21.35,-8.7548,14.904,16.31,8.5246,7.1611,-33.305
-0.091026,-0.12872,-0.028664,1.5851,0.29734,0.0045682,0.13633,-0.87942,-0.073305,-0.65825,0.60929,-0.22344,-0.22144,-0.3796,22.911,-8.7445,16.615,16.133,9.0586,7.2216,-33.532
-0.094141,-0.12921,-0.030836,1.588,0.29653,0.0039253,0.13411,-0.77432,-0.10714,-0.57387,0.67235,-0.17935,-0.18638,-0.56109,23.234,-8.7313,17.146,16.596,9.6626,7.1463,-33.214
-0.097243,-0.12971,-0.032996,1.5909,0.29574,0.0032862,0.13188,-0.66912,-0.14101,-0.48939,0.73548,-0.1351,-0.15135,-0.74288,23.542,-8.7182,17.664,17.066,10.267,7.0694,-32.889
-0.09976,-0.13038,-0.034809,1.5942,0.29532,0.002459,0.12851,-0.56716,-0.1767,-0.41166,0.80485,-0.094978,-0.11705,-0.93501,23.218,-8.6434,17.725,17.735,10.885,6.9234,-32.193
-0.10187,-0.13116,-0.036379,1.5977,0.29518,0.0014999,0.12436,-0.46747,-0.21367,-0.33866,0.8786,-0.057758,-0.083251,-1.1344,22.453,-8.5255,17.466,18.545,11.512,6.7292,-31.238
-0.1038,-0.13203,-0.037807,1.6013,0.29507,0.00078103,0.11978,-0.3707,-0.2505,-0.26702,0.9554,-0.021609,-0.050176,-1.3335,21.548,-8.3542,17.115,19.303,12.201,6.515,-30.16
-0.10496,-0.13328,-0.038619,1.6057,0.29514,0.0011006,0.11339,-0.28659,-0.28674,-0.20123,1.0454,0.0099054,-0.020215,-1.5314,20.044,-7.9523,16.369,19.844,13.164,6.215,-28.556
-0.10613,-0.13452,-0.039431,1.61,0.2952,0.0014201,0.107,-0.20247,-0.32298,-0.13545,1.1354,0.04142,0.0097459,-1.7293,18.54,-7.5504,15.622,20.384,14.126,5.9151,-26.952
-0.10668,-0.13599,-0.039758,1.6151,0.29539,0.001488,0.099093,-0.13726,-0.35457,-0.076892,1.2295,0.10906,0.034408,-1.905,16.807,-6.9129,14.722,20.356,14.922,5.5702,-24.893
-0.10708,-0.13752,-0.039954,1.6204,0.29562,0.001488,0.090783,-0.077156,-0.38489,-0.020286,1.3247,0.18645,0.05764,-2.0747,15.012,-6.2118,13.781,20.175,15.672,5.2131,-22.712
-0.10732,-0.13915,-0.039952,1.626,0.29639,0.0016118,0.081853,-0.024014,-0.41241,0.033529,1.4188,0.27867,0.078444,-2.2242,13.277,-5.4034,12.821,19.669,15.688,4.8467,-20.371
-0.10733,-0.14093,-0.039638,1.6322,0.29804,0.0019313,0.071945,0.018112,-0.43547,0.082929,1.5112,0.39432,0.095406,-2.3417,11.638,-4.4255,11.832,18.651,14.54,4.4654,-17.776
-0.10735,-0.14271,-0.039324,1.6384,0.29969,0.0022509,0.062037,0.060237,-0.45853,0.13233,1.6037,0.50998,0.11237,-2.4593,9.9999,-3.4475,10.843,17.634,13.392,4.0841,-15.181
-0.10686,-0.14471,-0.038609,1.6456,0.30239,0.0028862,0.050867,0.099468,-0.46689,0.16945,1.6712,0.55262,0.12205,-2.5072,8.3769,-2.3558,9.8861,16.021,10.845,3.7107,-12.401
-0.10636,-0.14671,-0.037889,1.6527,0.30509,0.0035258,0.039679,0.13866,-0.47506,0.20641,1.7384,0.5943,0.13164,-2.5542,6.7541,-1.2626,8.9295,14.399,8.2787,3.3374,-9.6174
-0.10573,-0.1487,-0.036962,1.6601,0.30762,0.004165,0.028493,0.16593,-0.47567,0.23968,1.7847,0.59876,0.13612,-2.5587,5.134,-0.27411,8.03,12.945,6.2109,2.9871,-6.8875
-0.10501,-0.15067,-0.035889,1.6677,0.31001,0.0048041,0.017306,0.18482,-0.47098,0.27035,1.8163,0.57701,0.13701,-2.5333,3.5159,0.64071,7.1705,11.608,4.4941,2.6531,-4.1952
