4.8603,-4.5321,0.73023,6.6101,-0.28139,-0.65481,1.0221
5.0231,-4.5972,0.71316,6.8132,-0.24867,-0.66097,1.0548
5.1863,-4.6627,0.69514,7.0172,-0.21573,-0.66696,1.0874
4.5174,-4.556,0.57429,7.0487,-0.20365,-0.70015,1.0819
3.2749,-4.3307,0.38257,6.9612,-0.20593,-0.75209,1.0502
2.0242,-4.1067,0.1868,6.8895,-0.20734,-0.80159,1.0229
0.73837,-3.8885,-0.026012,6.8843,-0.20506,-0.84083,1.0144
-0.54742,-3.6702,-0.23883,6.879,-0.20277,-0.88006,1.0059
-1.458,-3.4454,-0.32323,7.0447,-0.20896,-0.89037,1.0168
-2.2697,-3.2189,-0.3738,7.2554,-0.21739,-0.89305,1.0329
-3.0444,-3.1031,-0.39799,7.4826,-0.23241,-0.90937,1.0668
-3.7618,-3.1598,-0.38113,7.7354,-0.2577,-0.94691,1.1285
-4.4791,-3.2164,-0.36428,7.9882,-0.28298,-0.98445,1.1902
-4.1512,-3.4896,-0.17574,8.4678,-0.3091,-0.9832,1.2603
-3.8139,-3.7648,0.01436,8.9495,-0.33524,-0.9816,1.3305
-3.338,-4.0645,0.2055,9.4901,-0.35407,-0.96122,1.4162
-2.7661,-4.381,0.39735,10.072,-0.36785,-0.92784,1.5127
-2.0863,-4.728,0.58104,10.669,-0.38264,-0.89982,1.6107
-0.947,-5.2044,0.73004,11.334,-0.40172,-0.89458,1.7148
0.19225,-5.6809,0.87905,11.998,-0.42081,-0.88934,1.819
1.4826,-6.2792,1.2766,12.977,-0.43147,-0.86705,1.9383
2.813,-6.9099,1.7401,14.039,-0.4399,-0.84024,2.0617
4.2209,-7.5744,2.2102,14.913,-0.43518,-0.82074,2.1976
5.7499,-8.2917,2.6906,15.495,-0.4099,-0.8127,2.3531
7.2789,-9.009,3.171,16.076,-0.38462,-0.80465,2.5086
9.5985,-9.4461,3.7431,16.975,-0.35933,-0.80191,2.6429
11.926,-9.8803,4.3162,17.876,-0.33405,-0.79923,2.777
14.141,-10.427,4.8069,18.633,-0.31725,-0.79569,2.9085
16.277,-11.053,5.2403,19.29,-0.30636,-0.79153,3.0381
18.361,-11.578,5.6802,19.921,-0.2948,-0.78794,3.1573
20.221,-11.67,6.1487,20.445,-0.28041,-0.78673,3.2314
22.08,-11.761,6.6172,20.968,-0.26602,-0.78551,3.3056
23.15,-11.316,6.8612,21.212,-0.24886,-0.79429,3.3151
24.007,-10.727,7.0452,21.38,-0.23097,-0.80573,3.3072
24.846,-10.461,7.241,21.506,-0.20733,-0.79577,3.2961
25.656,-10.702,7.4556,21.565,-0.17466,-0.75215,3.2798
26.466,-10.944,7.6701,21.624,-0.14198,-0.70853,3.2635
26.551,-10.452,7.5528,21.518,-0.12494,-0.67356,3.2342
26.627,-9.952,7.4317,21.409,-0.10809,-0.6387,3.2047
26.032,-9.7635,7.3124,21.159,-0.1042,-0.61772,3.1766
24.967,-9.7935,7.1943,20.809,-0.1094,-0.60646,3.1496
23.869,-9.7019,7.0464,20.447,-0.10473,-0.59943,3.1247
22.624,-9.0849,6.7691,20.029,-0.057392,-0.61069,3.1088
21.378,-8.4679,6.4918,19.61,-0.010055,-0.62195,3.0929
19.936,-7.8879,6.1591,19.123,0.039826,-0.6159,3.0959
18.44,-7.3178,5.8116,18.617,0.090394,-0.60517,3.1039
16.991,-6.7507,5.459,18.017,0.11158,-0.60795,3.0943
15.618,-6.1881,5.0987,17.267,0.086298,-0.63208,3.0568
14.245,-5.6256,4.7383,16.517,0.061014,-0.65622,3.0192
12.941,-4.9661,4.2012,15.841,-0.055778,-0.70153,3.0002
11.639,-4.3055,3.6618,15.167,-0.17377,-0.74711,2.9814
9.996,-3.8982,3.2357,14.542,-0.2047,-0.77273,2.9154
8.1134,-3.6694,2.8892,13.952,-0.17432,-0.78429,2.816
6.4133,-3.4541,2.5524,13.39,-0.13642,-0.79654,2.7132
5.5086,-3.2972,2.2577,12.948,-0.065655,-0.8118,2.5954
4.6039,-3.1404,1.9629,12.507,0.0051067,-0.82705,2.4775
3.7446,-3.1197,1.7033,12.163,0.013602,-0.79447,2.3448
2.8976,-3.136,1.4531,11.847,0.0051744,-0.74888,2.208
2.4756,-3.2084,1.2695,11.424,-0.0097604,-0.70951,2.0744
2.7297,-3.3701,1.1916,10.834,-0.035044,-0.68001,1.9457
2.9838,-3.5318,1.1137,10.244,-0.060328,-0.65051,1.8169
3.3238,-3.8002,1.0955,9.9046,-0.060687,-0.63423,1.7279
3.665,-4.0703,1.0782,9.5685,-0.060687,-0.61814,1.6394
3.9786,-4.2092,1.0073,9.106,-0.05843,-0.59823,1.52
4.2726,-4.2554,0.8986,8.554,-0.054576,-0.57562,1.3789
4.5896,-4.2807,0.80781,8.028,-0.052116,-0.55163,1.249
5.0074,-4.2142,0.79594,7.6163,-0.055792,-0.52155,1.1684
5.4253,-4.1478,0.78407,7.2046,-0.059467,-0.49147,1.0878
5.4057,-4.0394,0.71073,6.7594,-0.067294,-0.48848,0.98984
5.2664,-3.9196,0.62055,6.3051,-0.076258,-0.4929,0.88709
5.0616,-3.8158,0.5439,5.8978,-0.085409,-0.48633,0.7857
4.7522,-3.7378,0.48887,5.5655,-0.09486,-0.46219,0.68648
4.4427,-3.6598,0.43383,5.2332,-0.10431,-0.43806,0.58727
4.0968,-3.5918,0.42133,4.8344,-0.1031,-0.45089,0.54085
3.7502,-3.524,0.4095,4.4346,-0.10172,-0.46429,0.49526
3.4604,-3.4817,0.37757,4.0592,-0.10958,-0.46152,0.45183
3.2109,-3.4577,0.33132,3.7012,-0.12401,-0.44723,0.40994
2.9782,-3.4385,0.29124,3.3416,-0.13778,-0.4308,0.37261
2.8202,-3.4407,0.27849,2.9748,-0.14863,-0.40487,0.35551
2.6621,-3.443,0.26574,2.608,-0.15949,-0.37893,0.3384
2.5746,-3.4013,0.25364,2.4002,-0.17504,-0.37752,0.29057
2.5065,-3.3475,0.24173,2.2363,-0.1919,-0.38289,0.23425
2.3533,-3.3191,0.23086,2.0818,-0.20552,-0.37077,0.19336
2.0634,-3.3315,0.22167,1.9423,-0.21395,-0.33054,0.17727
1.7735,-3.3438,0.21249,1.8027,-0.22238,-0.29032,0.16118
1.5007,-3.4219,0.24136,1.7755,-0.23081,-0.25273,0.15037
1.2282,-3.5011,0.27089,1.7503,-0.23923,-0.21519,0.13964
1.0058,-3.6516,0.2861,1.734,-0.24248,-0.20283,0.11012
0.81943,-3.8533,0.29107,1.7241,-0.242,-0.20848,0.067146
0.65049,-4.0073,0.29781,1.7348,-0.24232,-0.21256,0.036444
0.55967,-3.9477,0.31248,1.8376,-0.24614,-0.20959,0.060645
0.46886,-3.8881,0.32715,1.9404,-0.24997,-0.20662,0.084846
0.40932,-3.8384,0.35551,1.9022,-0.25114,-0.20577,0.1006
0.35848,-3.7915,0.38767,1.8246,-0.25158,-0.20551,0.11401
0.34359,-3.7178,0.4337,1.7927,-0.25886,-0.21198,0.13835
0.38682,-3.6009,0.50213,1.8346,-0.27719,-0.22935,0.18037
0.43005,-3.4841,0.57057,1.8764,-0.29553,-0.24671,0.22239
0.46103,-3.3735,0.61098,1.8871,-0.29068,-0.25393,0.28722
0.49178,-3.2631,0.65087,1.8973,-0.28541,-0.26096,0.35246
0.59977,-3.1963,0.72451,1.9853,-0.29254,-0.26671,0.38148
0.76331,-3.1608,0.82243,2.1293,-0.30857,-0.27156,0.38445
0.86303,-3.1222,0.91436,2.2892,-0.32338,-0.28388,0.38975
0.67469,-3.0696,0.9793,2.521,-0.33262,-0.32999,0.40555
0.48635,-3.017,1.0442,2.7529,-0.34187,-0.3761,0.42135
0.50982,-3.03,1.0695,3.0235,-0.37681,-0.3841,0.43319
0.59263,-3.0615,1.0836,3.3051,-0.41895,-0.38142,0.44392
0.65234,-3.1406,1.0971,3.5512,-0.42365,-0.37949,0.47219
0.67448,-3.2971,1.1097,3.7396,-0.36748,-0.3788,0.52899
0.69663,-3.4537,1.1222,3.928,-0.31131,-0.3781,0.58579
0.83802,-3.5994,1.0936,4.1684,-0.25786,-0.38403,0.61797
0.98177,-3.7449,1.0643,4.4098,-0.20447,-0.39009,0.64966
1.2326,-3.8415,1.0506,4.636,-0.17475,-0.38597,0.69742
1.5608,-3.9028,1.0485,4.8512,-0.16216,-0.37449,0.7568
1.8184,-3.9726,1.0516,5.0542,-0.15865,-0.37004,0.81411
1.7544,-4.0812,1.0791,5.2014,-0.19653,-0.39761,0.862
1.6905,-4.1898,1.1066,5.3486,-0.23441,-0.42518,0.90988
2.0223,-4.2951,1.1406,5.5987,-0.25589,-0.43961,0.93088
2.4659,-4.3995,1.1764,5.8779,-0.27275,-0.45034,0.94429
2.78,-4.5285,1.2023,6.1272,-0.27176,-0.46361,0.97382
2.8825,-4.6978,1.212,6.3277,-0.24159,-0.48105,1.0297
2.985,-4.867,1.2217,6.5282,-0.21142,-0.49848,1.0856
3.0439,-4.8328,1.2668,6.7724,-0.20733,-0.52904,1.0898
3.1019,-4.7942,1.3127,7.0175,-0.20378,-0.55987,1.0929
2.36,-4.9524,1.396,7.1494,-0.21364,-0.56517,1.0975
1.0366,-5.2536,1.5065,7.1991,-0.23323,-0.5519,1.1031
-0.45485,-5.6144,1.638,7.2174,-0.25034,-0.5357,1.1044
-2.718,-6.2484,1.8659,7.0919,-0.25603,-0.50607,1.0853
-4.9811,-6.8824,2.0938,6.9664,-0.26172,-0.47643,1.0662
-6.8785,-7.4931,2.3346,7.0764,-0.26954,-0.48239,1.0975
-8.6718,-8.0972,2.579,7.2534,-0.27797,-0.49848,1.1431
-10.072,-8.6798,2.8043,7.4272,-0.28321,-0.50139,1.1928
-10.827,-9.2272,2.9981,7.5957,-0.28321,-0.48262,1.2491
-11.582,-9.7746,3.1919,7.7643,-0.28321,-0.46384,1.3054
-11.636,-10.211,3.394,8.279,-0.27497,-0.45556,1.3617
-11.674,-10.645,3.5963,8.8016,-0.26654,-0.44752,1.418
-10.949,-11.051,3.8271,9.4396,-0.2585,-0.46481,1.4819
-9.6674,-11.436,4.0787,10.162,-0.25074,-0.50062,1.5513
-8.3859,-11.774,4.3143,10.896,-0.24125,-0.528,1.6237
-7.1054,-11.899,4.4756,11.682,-0.22372,-0.51633,1.7098
-5.8249,-12.024,4.637,12.468,-0.2062,-0.50465,1.7959
-3.702,-12.188,4.8872,13.251,-0.18919,-0.52915,1.9152
-1.3377,-12.363,5.1628,14.034,-0.17233,-0.56401,2.0439
1.0582,-12.481,5.4075,14.852,-0.14841,-0.59988,2.1797
3.5061,-12.504,5.6011,15.73,-0.11279,-0.63742,2.3271
5.954,-12.527,5.7947,16.607,-0.07718,-0.67496,2.4746
7.6765,-12.15,5.8019,17.27,-0.028819,-0.67584,2.609
9.3816,-11.763,5.8046,17.928,0.019847,-0.67584,2.7431
12.014,-11.194,5.8668,18.604,0.045904,-0.70061,2.8863
15.327,-10.493,5.9727,19.294,0.055351,-0.74357,3.0362
18.464,-9.7216,6.0651,19.99,0.070379,-0.79361,3.1687
20.773,-8.6257,6.094,20.716,0.1115,-0.87667,3.2199
23.082,-7.5298,6.123,21.442,0.15262,-0.95974,3.2712
24.937,-6.4166,5.9222,21.755,0.18799,-0.99084,3.2868
26.661,-5.2983,5.6552,21.948,0.2217,-1.0069,3.2922
28.311,-4.1638,5.4494,22.123,0.26491,-1.0291,3.2834
29.836,-3.0024,5.3457,22.267,0.32391,-1.0612,3.2512
31.361,-1.8409,5.2419,22.41,0.3829,-1.0934,3.2191
30.668,-1.4257,5.0996,22.2,0.4008,-1.0864,3.1869
29.919,-1.0293,4.9563,21.981,0.41765,-1.0783,3.1547
29.286,-0.67237,4.8536,21.792,0.32526,-1.0473,3.1692
28.74,-0.34466,4.7809,21.626,0.15218,-0.99941,3.2183
27.918,-0.087893,4.7216,21.426,0.013112,-0.96028,3.2525
25.799,-0.1658,4.7255,21.07,0.034491,-0.96262,3.2169
23.68,-0.24371,4.7294,20.714,0.05587,-0.96496,3.1812
21.804,-0.59258,4.5879,20.196,0.09986,-0.94886,3.2127
19.999,-1.0203,4.4042,19.632,0.15043,-0.92741,3.2636
18.148,-1.5464,4.2376,18.956,0.18392,-0.90094,3.2875
16.221,-2.237,4.0998,18.095,0.18888,-0.86608,3.266
14.295,-2.9276,3.962,17.233,0.19385,-0.83122,3.2446
11.815,-3.8261,3.7331,16.433,0.20556,-0.74933,3.2336
9.3202,-4.7302,3.5018,15.635,0.21745,-0.6662,3.2228
7.0866,-5.5073,3.3687,14.963,0.22519,-0.62242,3.1781
5.0465,-6.1901,3.3085,14.384,0.22984,-0.60786,3.1081
3.1149,-6.8205,3.246,13.838,0.23616,-0.59698,3.0322
1.699,-7.2016,3.1726,13.441,0.25042,-0.60366,2.9279
0.28315,-7.5827,3.0992,13.044,0.26469,-0.61033,2.8235
-0.7701,-7.6215,2.8845,12.554,0.27936,-0.66772,2.6568
-1.7171,-7.5599,2.6285,12.037,0.29416,-0.73997,2.4718
-2.1089,-7.4429,2.411,11.563,0.29715,-0.81027,2.2697
-1.568,-7.2328,2.2582,11.161,0.28029,-0.87731,2.0391
-1.0272,-7.0228,2.1055,10.76,0.26344,-0.94435,1.8085
-0.32664,-6.8725,1.9302,10.434,0.23838,-0.96183,1.7109
0.37832,-6.7239,1.7542,10.111,0.2131,-0.97791,1.6171
1.0966,-6.4497,1.5433,9.6374,0.17673,-0.98856,1.4836
1.8249,-6.0817,1.3064,9.0514,0.13208,-0.99513,1.3204
2.5385,-5.7244,1.0818,8.4925,0.092718,-0.99529,1.1671
3.1814,-5.4181,0.91669,8.0639,0.078779,-0.96463,1.0608
3.8242,-5.1118,0.7516,7.6352,0.06484,-0.93398,0.95455
3.9733,-4.7475,0.55131,7.1739,0.054843,-0.90211,0.8671
3.9765,-4.3661,0.34062,6.7029,0.046008,-0.86987,0.78521
3.8824,-4.0533,0.18216,6.2825,0.037325,-0.84264,0.69588
3.624,-3.8566,0.11194,5.9478,0.028897,-0.82387,0.59398
3.3656,-3.6599,0.04171,5.613,0.020469,-0.8051,0.49208
3.3377,-3.5506,-0.058244,5.0221,-0.012523,-0.76288,0.47876
3.3166,-3.4439,-0.15907,4.4237,-0.046235,-0.71998,0.46803
3.1711,-3.3281,-0.21806,3.9502,-0.076236,-0.67337,0.42358
2.9324,-3.2055,-0.24566,3.5703,-0.10345,-0.62399,0.35383
2.7237,-3.0872,-0.26382,3.1936,-0.12712,-0.57591,0.29325
2.6603,-2.9893,-0.23622,2.8318,-0.13362,-0.53412,0.2772
2.597,-2.8914,-0.20862,2.47,-0.14012,-0.49232,0.26114
2.3713,-2.8796,-0.18576,2.2896,-0.17408,-0.45587,0.21612
2.0973,-2.8933,-0.16432,2.1632,-0.21622,-0.42101,0.16249
1.8935,-2.9156,-0.12441,1.9962,-0.23963,-0.38118,0.11681
1.8089,-2.9525,-0.053152,1.7602,-0.2312,-0.33291,0.084629
1.7242,-2.9893,0.01811,1.5242,-0.22277,-0.28464,0.052449
1.3249,-3.2285,0.069293,1.4845,-0.2307,-0.26239,0.072307
0.91591,-3.4739,0.11986,1.4508,-0.23913,-0.24094,0.09376
0.66555,-3.7581,0.20492,1.3855,-0.25613,-0.22672,0.081519
0.53486,-4.0716,0.31601,1.2964,-0.27959,-0.21797,0.04386
0.3999,-4.382,0.42041,1.2104,-0.29938,-0.20945,0.021262
0.24405,-4.6768,0.4921,1.1393,-0.3012,-0.20212,0.072329
0.088202,-4.9716,0.56379,1.0683,-0.30302,-0.19479,0.1234
-0.077203,-5.0809,0.63469,1.1103,-0.30992,-0.19722,0.13517
-0.24547,-5.1346,0.70535,1.1861,-0.31835,-0.20259,0.13517
-0.3749,-5.1125,0.7785,1.2335,-0.32434,-0.21086,0.15515
-0.43797,-4.9607,0.85593,1.2323,-0.32616,-0.22411,0.20927
-0.50104,-4.8089,0.93336,1.2311,-0.32797,-0.23736,0.26339
-0.49175,-4.7311,1.0229,1.367,-0.33444,-0.24312,0.29838
-0.48014,-4.6557,1.1129,1.5072,-0.34104,-0.24864,0.33275
-0.5243,-4.5708,1.2249,1.6691,-0.35441,-0.24984,0.34052
-0.61075,-4.4786,1.3535,1.8472,-0.37289,-0.24777,0.32813
-0.71034,-4.3783,1.4604,2.0257,-0.39508,-0.24594,0.32171
-0.87476,-4.2382,1.4599,2.2057,-0.43559,-0.24533,0.34484
-1.0392,-4.0981,1.4593,2.3858,-0.47611,-0.24473,0.36796
-1.048,-4.0541,1.5122,2.68,-0.47255,-0.21781,0.38774
-1.0098,-4.0391,1.5813,3.0087,-0.4557,-0.18295,0.40651
-0.94512,-4.0528,1.6382,3.2754,-0.39989,-0.17199,0.43656
-0.83499,-4.1157,1.6745,3.4357,-0.27719,-0.20211,0.48597
-0.72486,-4.1787,1.7108,3.5959,-0.15448,-0.23223,0.53538
-0.7155,-4.2531,1.734,3.871,-0.13877,-0.24558,0.5696
-0.70951,-4.3279,1.7568,4.1499,-0.12663,-0.25837,0.60332
-0.70814,-4.4499,1.7748,4.3614,-0.15251,-0.27082,0.65372
-0.71028,-4.6078,1.7892,4.5216,-0.20738,-0.28301,0.71684
-0.68772,-4.7817,1.8081,4.6999,-0.25377,-0.29427,0.77993
-0.54207,-5.0346,1.85,4.9687,-0.25789,-0.30084,0.84284
-0.39642,-5.2875,1.8918,5.2374,-0.26202,-0.30742,0.90576
-0.22729,-5.382,1.9,5.4606,-0.24359,-0.33569,0.93688
-0.051017,-5.4284,1.8981,5.67,-0.21831,-0.37055,0.95833
0.090908,-5.4861,1.9114,5.8912,-0.19821,-0.40272,0.99118
0.1735,-5.5633,1.9509,6.1326,-0.18709,-0.43026,1.0437
0.2561,-5.6406,1.9905,6.374,-0.17597,-0.45779,1.0962
0.44194,-5.6665,2.0445,6.5573,-0.1782,-0.46321,1.1042
0.63137,-5.6906,2.099,6.7386,-0.18089,-0.46785,1.1107
-0.41923,-6.022,2.3162,6.7096,-0.19983,-0.44965,1.1087
-2.4202,-6.5889,2.658,6.5195,-0.23121,-0.41393,1.1003
-4.5394,-7.1933,3.0223,6.3301,-0.26244,-0.37247,1.0913
-7.253,-7.9867,3.4998,6.1446,-0.29287,-0.30213,1.0796
-9.9667,-8.78,3.9773,5.959,-0.3233,-0.23178,1.068
-11.814,-9.6325,4.3878,5.9823,-0.31394,-0.19907,1.0944
-13.397,-10.503,4.7776,6.0696,-0.29239,-0.17788,1.1324
-14.727,-11.29,5.1285,6.2181,-0.264,-0.16488,1.1745
-15.617,-11.932,5.4116,6.4727,-0.22374,-0.16609,1.2236
-16.507,-12.573,5.6947,6.7274,-0.18347,-0.16731,1.2727
-16.117,-13.173,5.9928,7.1837,-0.18206,-0.18547,1.3262
-15.681,-13.772,6.2914,7.6472,-0.18206,-0.20424,1.3798
-14.45,-14.248,6.5504,8.3561,-0.16,-0.22887,1.4527
-12.606,-14.632,6.7787,9.2541,-0.12095,-0.25801,1.5405
-10.847,-14.971,7.0016,10.148,-0.078581,-0.288,1.6278
-9.519,-15.085,7.1965,11.02,-0.019365,-0.32235,1.7122
-8.1908,-15.2,7.3914,11.892,0.039851,-0.3567,1.7967
-6.3937,-15.442,7.6328,12.929,0.068881,-0.3921,1.9329
-4.4518,-15.724,7.8886,14.015,0.088603,-0.42784,2.0852
-2.2961,-15.807,8.0757,15.026,0.11649,-0.48082,2.2337
0.2334,-15.543,8.1432,15.902,0.15863,-0.56395,2.3759
2.7629,-15.279,8.2106,16.779,0.20077,-0.64708,2.518
6.0043,-14.704,8.1269,17.476,0.25915,-0.69403,2.6808
9.2725,-14.118,8.0375,18.168,0.31815,-0.73962,2.8444
12.142,-13.494,7.9468,19.139,0.37189,-0.80923,3.0021
14.702,-12.841,7.8552,20.327,0.42157,-0.89746,3.1552
17.215,-12.082,7.7586,21.348,0.47429,-0.97877,3.2982
19.489,-10.782,7.6362,21.517,0.5426,-1.0246,3.3891
21.763,-9.4833,7.5138,21.686,0.61092,-1.0705,3.4799
24.056,-7.4973,6.8224,22.273,0.69141,-1.1877,3.4953
26.355,-5.298,5.9544,22.989,0.77569,-1.3272,3.4873
28.186,-3.4961,5.18,23.4,0.82022,-1.4316,3.4472
29.196,-2.3923,4.5704,23.273,0.79494,-1.4745,3.3506
30.206,-1.2885,3.9608,23.147,0.76966,-1.5174,3.2541
30.274,-0.54718,3.9082,22.98,0.60647,-1.5345,3.2582
30.306,0.18005,3.8773,22.811,0.43791,-1.5506,3.2662
29.362,0.5447,3.8761,22.517,0.35459,-1.5065,3.2333
27.659,0.62706,3.898,22.124,0.33764,-1.4154,3.1684
25.886,0.58489,3.9401,21.685,0.33438,-1.3344,3.1172
23.754,-0.10152,4.0868,21.007,0.40189,-1.3047,3.1365
21.622,-0.78793,4.2334,20.33,0.46941,-1.2751,3.1557
19.201,-1.8573,4.4481,19.604,0.49192,-1.1781,3.1889
16.691,-3.0466,4.6841,18.862,0.50035,-1.0601,3.2265
14.223,-4.3517,4.9286,18.091,0.50899,-0.95377,3.2475
11.831,-5.8614,5.1884,17.269,0.51801,-0.86796,3.2395
9.4389,-7.3711,5.4481,16.446,0.52703,-0.78215,3.2315
7.1275,-8.6276,5.484,15.56,0.54302,-0.67314,3.2672
4.8193,-9.8738,5.5108,14.672,0.55928,-0.5632,3.3048
2.5271,-10.904,5.6103,14.017,0.56509,-0.50603,3.255
0.24725,-11.765,5.7667,13.544,0.56273,-0.49017,3.1369
-1.9033,-12.504,5.8742,13.083,0.56248,-0.48329,3.0167
-3.3788,-12.606,5.7262,12.679,0.57327,-0.52328,2.8854
-4.8543,-12.707,5.5782,12.275,0.58406,-0.56327,2.7541
-5.1638,-12.249,5.3117,11.909,0.57383,-0.65646,2.4861
-5.1059,-11.613,5.0078,11.555,0.55697,-0.7664,2.175
-4.5054,-10.701,4.4887,11.128,0.53101,-0.89374,1.9219
-2.941,-9.2979,3.5874,10.572,0.48887,-1.052,1.7718
-1.3767,-7.8947,2.6861,10.015,0.44673,-1.2102,1.6216
-1.1509,-7.784,2.6581,9.8476,0.38841,-1.1933,1.5589
-0.98098,-7.7274,2.6665,9.6959,0.32942,-1.1692,1.4999
-0.56465,-7.4454,2.4238,9.4229,0.27917,-1.1493,1.3705
0.045593,-6.9861,1.9835,9.0544,0.2358,-1.1328,1.1856
0.69709,-6.4958,1.5721,8.6745,0.1982,-1.1156,1.0225
1.5662,-5.8421,1.3129,8.2338,0.191,-1.0946,0.97409
