  3.3000000e+001  1.1880400e+003  2.1767760e+002  1.2642800e+001  2.0503480e+002
  3.4000000e+001  1.0679700e+003  2.1831890e+002  1.2994200e+001  2.0532460e+002
  3.5000000e+001  9.1036700e+002  2.1897990e+002  1.3317700e+001  2.0566220e+002
  3.6000000e+001  1.1044200e+003  2.1957580e+002  1.3530200e+001  2.0604560e+002
  3.7000000e+001  1.4313400e+003  2.2000540e+002  1.3532500e+001  2.0647290e+002
  3.8000000e+001  1.2820601e+003  2.2119550e+002  1.4252700e+001  2.0694280e+002
  3.9000000e+001  1.3814301e+003  2.2167750e+002  1.4223600e+001  2.0745390e+002
  4.0000000e+001  1.9272400e+003  2.2295710e+002  1.4952000e+001  2.0800510e+002
  4.1000000e+001  1.2660400e+003  2.2369240e+002  1.5097100e+001  2.0859530e+002
  4.2000000e+001  1.2972500e+003  2.2458060e+002  1.5357200e+001  2.0922340e+002
  4.3000000e+001  1.4711600e+003  2.2560640e+002  1.5718400e+001  2.0988810e+002
  4.4000000e+001  1.3632100e+003  2.2667160e+002  1.6083200e+001  2.1058850e+002
  4.5000000e+001  1.0011000e+003  2.2764750e+002  1.6323900e+001  2.1132350e+002
  4.6000000e+001  1.0617300e+003  2.2881860e+002  1.6726100e+001  2.1209260e+002
  4.7000000e+001  1.5648000e+003  2.2990610e+002  1.7011400e+001  2.1289480e+002
  4.8000000e+001  1.0443000e+003  2.3109200e+002  1.7362500e+001  2.1372960e+002
  4.9000000e+001  1.4850300e+003  2.3188200e+002  1.7285700e+001  2.1459630e+002
  5.0000000e+001  1.4691801e+003  2.3346510e+002  1.7970500e+001  2.1549460e+002
  5.1000000e+001  1.1364600e+003  2.3494550e+002  1.8521500e+001  2.1642390e+002
  5.2000000e+001  1.6585500e+003  2.3564800e+002  1.8264400e+001  2.1738360e+002
  5.3000000e+001  1.1191100e+003  2.3706070e+002  1.8687800e+001  2.1837300e+002
  5.4000000e+001  1.1146300e+003  2.3887590e+002  1.9484400e+001  2.1939140e+002
  5.5000000e+001  1.5421700e+003  2.4003100e+002  1.9592600e+001  2.2043840e+002
  5.6000000e+001  1.5269700e+003  2.4147930e+002  1.9965800e+001  2.2151350e+002
  5.7000000e+001  1.6250699e+003  2.4263220e+002  2.0016100e+001  2.2261610e+002
  5.8000000e+001  1.7050100e+003  2.4413750e+002  2.0391600e+001  2.2374590e+002
  5.9000000e+001  1.2797500e+003  2.4608270e+002  2.1180200e+001  2.2490250e+002
  6.0000000e+001  1.9302000e+003  2.4786030e+002  2.1774900e+001  2.2608540e+002
  6.1000000e+001  1.6236300e+003  2.4929730e+002  2.2002900e+001  2.2729440e+002
  6.2000000e+001  1.8935300e+003  2.5078230e+002  2.2253300e+001  2.2852900e+002
  6.3000000e+001  1.6315900e+003  2.5244580e+002  2.2657400e+001  2.2978840e+002
  6.4000000e+001  1.4515400e+003  2.5418170e+002  2.3109600e+001  2.3107220e+002
  6.5000000e+001  1.5211200e+003  2.5548390e+002  2.3104100e+001  2.3237980e+002
  6.6000000e+001  1.6173400e+003  2.5736470e+002  2.3653900e+001  2.3371080e+002
  6.7000000e+001  1.6590200e+003  2.5913480e+002  2.4070100e+001  2.3506460e+002
  6.8000000e+001  1.8193500e+003  2.6100370e+002  2.4562700e+001  2.3644090e+002
  6.9000000e+001  2.2971899e+003  2.6273280e+002  2.4893600e+001  2.3783930e+002
  7.0000000e+001  1.7623101e+003  2.6412960e+002  2.4870300e+001  2.3925930e+002
  7.1000000e+001  1.6905000e+003  2.6659660e+002  2.5896000e+001  2.4070050e+002
  7.2000000e+001  1.5052300e+003  2.6795400e+002  2.5791900e+001  2.4216220e+002
  7.3000000e+001  2.6352600e+003  2.7013950e+002  2.6496100e+001  2.4364340e+002
  7.4000000e+001  2.1107400e+003  2.7205790e+002  2.6914400e+001  2.4514350e+002
  7.5000000e+001  1.9171400e+003  2.7378670e+002  2.7125000e+001  2.4666160e+002
  7.6000000e+001  1.7665400e+003  2.7651940e+002  2.8322400e+001  2.4819700e+002
  7.7000000e+001  1.9584900e+003  2.7740830e+002  2.7659200e+001  2.4974910e+002
  7.8000000e+001  1.8313700e+003  2.7948340e+002  2.8166500e+001  2.5131700e+002
  7.9000000e+001  1.6440000e+003  2.8186930e+002  2.8969100e+001  2.5290020e+002
  8.0000000e+001  2.2498000e+003  2.8390230e+002  2.9404400e+001  2.5449790e+002
  8.1000000e+001  2.1497200e+003  2.8614500e+002  3.0035300e+001  2.5610970e+002
  8.2000000e+001  2.8263799e+003  2.8816810e+002  3.0432400e+001  2.5773570e+002
  8.3000000e+001  2.0022300e+003  2.9017790e+002  3.0802100e+001  2.5937570e+002
  8.4000000e+001  1.7159200e+003  2.9199740e+002  3.0967400e+001  2.6103000e+002
  8.5000000e+001  2.4165000e+003  2.9399190e+002  3.1293400e+001  2.6269860e+002
  8.6000000e+001  2.4275400e+003  2.9627840e+002  3.1896700e+001  2.6438170e+002
  8.7000000e+001  2.5032700e+003  2.9810760e+002  3.2028400e+001  2.6607920e+002
  8.8000000e+001  1.8391700e+003  3.0022330e+002  3.2431900e+001  2.6779140e+002
  8.9000000e+001  2.4532300e+003  3.0266050e+002  3.3142100e+001  2.6951830e+002
  9.0000000e+001  2.2668501e+003  3.0498290e+002  3.3722900e+001  2.7126000e+002
  9.1000000e+001  2.5707200e+003  3.0689560e+002  3.3879000e+001  2.7301660e+002
  9.2000000e+001  2.4564700e+003  3.0917360e+002  3.4386000e+001  2.7478760e+002
  9.3000000e+001  2.7735901e+003  3.1151320e+002  3.4940700e+001  2.7657250e+002
  9.4000000e+001  2.1123000e+003  3.1347950e+002  3.5108500e+001  2.7837100e+002
  9.5000000e+001  2.1163201e+003  3.1576080e+002  3.5578300e+001  2.8018240e+002
  9.6000000e+001  2.4422100e+003  3.1791560e+002  3.5909000e+001  2.8200650e+002
  9.7000000e+001  2.4840100e+003  3.2066890e+002  3.6826100e+001  2.8384280e+002
  9.8000000e+001  1.8874800e+003  3.2281860e+002  3.7127800e+001  2.8569090e+002
  9.9000000e+001  2.6946399e+003  3.2516340e+002  3.7613100e+001  2.8755020e+002
  1.0000000e+002  3.0343999e+003  3.2750990e+002  3.8089300e+001  2.8942060e+002
  1.0100000e+002  2.6528899e+003  2.9911720e+002  7.8157000e+000  2.9130150e+002
  1.0200000e+002  2.9352100e+003  3.0114370e+002  7.9510000e+000  2.9319270e+002
  1.0300000e+002  2.6300400e+003  3.0318140e+002  8.0878000e+000  2.9509360e+002
  1.0400000e+002  2.8638401e+003  3.0522990e+002  8.2259000e+000  2.9700410e+002
  1.0500000e+002  2.2393799e+003  3.0728900e+002  8.3654000e+000  2.9892360e+002
  1.0600000e+002  2.5326299e+003  3.0935820e+002  8.5063000e+000  3.0085190e+002
  1.0700000e+002  3.1199900e+003  3.1143720e+002  8.6485000e+000  3.0278870e+002
  1.0800000e+002  3.5317800e+003  3.1352570e+002  8.7922000e+000  3.0473350e+002
  1.0900000e+002  2.7676899e+003  3.1562340e+002  8.9373000e+000  3.0668620e+002
  1.1000000e+002  3.4327600e+003  3.1773000e+002  9.0837000e+000  3.0864630e+002
  1.1100000e+002  2.8491699e+003  3.1984500e+002  9.2317000e+000  3.1061340e+002
  1.1200000e+002  2.8722300e+003  3.2196750e+002  9.3810000e+000  3.1258650e+002
  1.1300000e+002  2.4983201e+003  3.2409630e+002  9.5318000e+000  3.1456450e+002
  1.1400000e+002  2.1117400e+003  3.2623040e+002  9.6840000e+000  3.1654640e+002
  1.1500000e+002  3.2679399e+003  3.2836870e+002  9.8377000e+000  3.1853100e+002
  1.1600000e+002  3.4795500e+003  3.3051000e+002  9.9928000e+000  3.2051730e+002
  1.1700000e+002  4.5956299e+003  3.3265350e+002  1.0149300e+001  3.2250420e+002
  1.1800000e+002  3.6586399e+003  3.3479810e+002  1.0307400e+001  3.2449070e+002
  1.1900000e+002  3.4388201e+003  3.3694280e+002  1.0466900e+001  3.2647590e+002
  1.2000000e+002  3.0079800e+003  3.3908660e+002  1.0627900e+001  3.2845870e+002
  1.2100000e+002  4.3377402e+003  3.4122850e+002  1.0790400e+001  3.3043810e+002
  1.2200000e+002  2.9568799e+003  3.4336770e+002  1.0954300e+001  3.3241330e+002
  1.2300000e+002  3.2658601e+003  3.4550340e+002  1.1120100e+001  3.3438320e+002
  1.2400000e+002  2.9812300e+003  3.4763490e+002  1.1287900e+001  3.3634700e+002
  1.2500000e+002  3.0843501e+003  3.4976090e+002  1.1457200e+001  3.3830370e+002
  1.2600000e+002  3.5985601e+003  3.5188050e+002  1.1628100e+001  3.4025240e+002
  1.2700000e+002  3.4790500e+003  3.5399280e+002  1.1800500e+001  3.4219230e+002
  1.2800000e+002  3.5530000e+003  3.5609700e+002  1.1974600e+001  3.4412240e+002
  1.2900000e+002  3.2747100e+003  3.5819220e+002  1.2150200e+001  3.4604200e+002
  1.3000000e+002  3.8581399e+003  3.6027750e+002  1.2327500e+001  3.4795010e+002
  1.3100000e+002  3.0907700e+003  3.6235220e+002  1.2506300e+001  3.4984590e+002
  1.3200000e+002  3.1872500e+003  3.6441570e+002  1.2686700e+001  3.5172900e+002
  1.3300000e+002  3.3950901e+003  3.6646740e+002  1.2868800e+001  3.5359860e+002
  1.3400000e+002  3.6757600e+003  3.6850680e+002  1.3052500e+001  3.5545430e+002
  1.3500000e+002  3.9789800e+003  3.7053330e+002  1.3237800e+001  3.5729540e+002
  1.3600000e+002  4.4765698e+003  3.7254630e+002  1.3424800e+001  3.5912160e+002
  1.3700000e+002  3.7411499e+003  3.7454550e+002  1.3613400e+001  3.6093200e+002
  1.3800000e+002  3.8693799e+003  3.7653020e+002  1.3803800e+001  3.6272640e+002
  1.3900000e+002  4.1858599e+003  3.7850000e+002  1.3995800e+001  3.6450420e+002
  1.4000000e+002  4.1724102e+003  3.8045420e+002  1.4189400e+001  3.6626480e+002
  1.4100000e+002  4.2226001e+003  3.8239240e+002  1.4384700e+001  3.6800770e+002
  1.4200000e+002  4.0961699e+003  3.8431420e+002  1.4581700e+001  3.6973250e+002
  1.4300000e+002  4.2515298e+003  3.8621900e+002  1.4780500e+001  3.7143850e+002
  1.4400000e+002  3.6554900e+003  3.8810640e+002  1.4981000e+001  3.7312550e+002
  1.4500000e+002  5.2314399e+003  3.8997580e+002  1.5183100e+001  3.7479270e+002
  1.4600000e+002  4.0971001e+003  3.9182690e+002  1.5387000e+001  3.7643980e+002
  1.4700000e+002  3.9495901e+003  3.9365900e+002  1.5592600e+001  3.7806630e+002
  1.4800000e+002  3.9002500e+003  3.9547190e+002  1.5800100e+001  3.7967180e+002
  1.4900000e+002  3.3998000e+003  3.9726500e+002  1.6009300e+001  3.8125570e+002
  1.5000000e+002  4.2206802e+003  3.9903780e+002  1.6220200e+001  3.8281750e+002
  1.5100000e+002  4.1827300e+003  4.0078990e+002  1.6433100e+001  3.8435680e+002
  1.5200000e+002  4.4280698e+003  4.0252090e+002  1.6647600e+001  3.8587320e+002
  1.5300000e+002  4.7893198e+003  4.0422990e+002  1.6863900e+001  3.8736600e+002
  1.5400000e+002  4.0422700e+003  4.0591700e+002  1.7082200e+001  3.8883480e+002
  1.5500000e+002  4.7324902e+003  4.0758120e+002  1.7302200e+001  3.9027900e+002
  1.5600000e+002  4.1292202e+003  4.0922220e+002  1.7524000e+001  3.9169820e+002
  1.5700000e+002  4.4875200e+003  4.1083950e+002  1.7747800e+001  3.9309170e+002
  1.5800000e+002  5.1160200e+003  4.1243270e+002  1.7973500e+001  3.9445920e+002
  1.5900000e+002  4.7805698e+003  4.1400120e+002  1.8201100e+001  3.9580000e+002
  1.6000000e+002  4.6630400e+003  4.1554480e+002  1.8430900e+001  3.9711390e+002
  1.6100000e+002  4.5056899e+003  4.1706290e+002  1.8662700e+001  3.9840020e+002
  1.6200000e+002  4.2788301e+003  4.1855570e+002  1.8897300e+001  3.9965840e+002
  1.6300000e+002  4.3853301e+003  4.2002220e+002  1.9134100e+001  4.0088820e+002
  1.6400000e+002  4.4369399e+003  4.2146180e+002  1.9372900e+001  4.0208890e+002
  1.6500000e+002  4.4216201e+003  4.2287390e+002  1.9613700e+001  4.0326020e+002
  1.6600000e+002  4.4447598e+003  4.2425820e+002  1.9856500e+001  4.0440160e+002
  1.6700000e+002  4.8993999e+003  4.2561420e+002  2.0101500e+001  4.0551270e+002
  1.6800000e+002  4.9962100e+003  4.2694130e+002  2.0348400e+001  4.0659290e+002
  1.6900000e+002  4.7579600e+003  4.2823930e+002  2.0597500e+001  4.0764180e+002
  1.7000000e+002  4.2892900e+003  4.2950770e+002  2.0848600e+001  4.0865910e+002
  1.7100000e+002  4.5721001e+003  4.3074600e+002  2.1102000e+001  4.0964400e+002
  1.7200000e+002  4.6891499e+003  4.3195390e+002  2.1357400e+001  4.1059650e+002
  1.7300000e+002  4.9453999e+003  4.3313090e+002  2.1615000e+001  4.1151590e+002
  1.7400000e+002  4.6366899e+003  4.3427660e+002  2.1874800e+001  4.1240180e+002
  1.7500000e+002  5.1323501e+003  4.3539050e+002  2.2136700e+001  4.1325380e+002
  1.7600000e+002  5.2918301e+003  4.3647230e+002  2.2400900e+001  4.1407140e+002
  1.7700000e+002  4.9061299e+003  4.3752160e+002  2.2667300e+001  4.1485430e+002
  1.7800000e+002  5.0367100e+003  4.3853810e+002  2.2936100e+001  4.1560200e+002
  1.7900000e+002  6.0345400e+003  4.3952110e+002  2.3206900e+001  4.1631410e+002
  1.8000000e+002  5.0976201e+003  4.4047040e+002  2.3480200e+001  4.1699020e+002
  1.8100000e+002  3.6553611e+003  4.4138570e+002  2.3755800e+001  4.1762990e+002
  1.8200000e+002  4.4593760e+003  4.4226650e+002  2.4033800e+001  4.1823270e+002
  1.8300000e+002  4.2024458e+003  4.4311240e+002  2.4314000e+001  4.1879830e+002
  1.8400000e+002  5.5655771e+003  4.4392300e+002  2.4596700e+001  4.1932630e+002
  1.8500000e+002  5.2927871e+003  4.4469810e+002  2.4881800e+001  4.1981630e+002
  1.8600000e+002  4.9655161e+003  4.4543710e+002  2.5169300e+001  4.2026780e+002
  1.8700000e+002  5.2216299e+003  4.4613980e+002  2.5459300e+001  4.2068050e+002
  1.8800000e+002  5.9480908e+003  4.4680580e+002  2.5751800e+001  4.2105400e+002
  1.8900000e+002  6.1639219e+003  4.4743470e+002  2.6046800e+001  4.2138790e+002
  1.9000000e+002  5.4954351e+003  4.4802620e+002  2.6344400e+001  4.2168180e+002
  1.9100000e+002  5.4680000e+003  4.4857980e+002  2.6644500e+001  4.2193530e+002
  1.9200000e+002  6.1750918e+003  4.4909530e+002  2.6947100e+001  4.2214810e+002
  1.9300000e+002  5.7388950e+003  4.4957230e+002  2.7252500e+001  4.2231980e+002
  1.9400000e+002  5.2148569e+003  4.5001040e+002  2.7560400e+001  4.2245000e+002
  1.9500000e+002  4.6610420e+003  4.5040940e+002  2.7871000e+001  4.2253830e+002
  1.9600000e+002  5.3561099e+003  4.5076870e+002  2.8184300e+001  4.2258440e+002
  1.9700000e+002  5.7406660e+003  4.5108820e+002  2.8500400e+001  4.2258790e+002
  1.9800000e+002  5.7020669e+003  4.5136760e+002  2.8819200e+001  4.2254840e+002
  1.9900000e+002  5.1059868e+003  4.5160640e+002  2.9140800e+001  4.2246550e+002
  2.0000000e+002  6.1524800e+003  4.5909970e+002  2.9940900e+001  4.2915880e+002
  2.0100000e+002  5.0746128e+003  4.5684160e+002  2.7856100e+001  4.2898550e+002
  2.0200000e+002  5.2409780e+003  4.5693220e+002  2.8164200e+001  4.2876800e+002
  2.0300000e+002  5.8158320e+003  4.5698150e+002  2.8475100e+001  4.2850640e+002
  2.0400000e+002  5.4489810e+003  4.5701760e+002  2.8790400e+001  4.2822730e+002
  2.0500000e+002  5.3919409e+003  4.5698560e+002  2.9106700e+001  4.2787890e+002
  2.0600000e+002  4.8880298e+003  4.5691350e+002  2.9425800e+001  4.2748770e+002
  2.0700000e+002  4.4425239e+003  4.5682940e+002  2.9749500e+001  4.2707990e+002
  2.0800000e+002  4.6052349e+003  4.5667840e+002  3.0074300e+001  4.2660400e+002
  2.0900000e+002  4.3061968e+003  4.5651630e+002  3.0403900e+001  4.2611230e+002
  2.1000000e+002  5.6485791e+003  4.5628780e+002  3.0734400e+001  4.2555330e+002
  2.1100000e+002  5.2853618e+003  4.5604890e+002  3.1069800e+001  4.2497910e+002
  2.1200000e+002  5.6892061e+003  4.5574450e+002  3.1406300e+001  4.2433820e+002
  2.1300000e+002  5.7262051e+003  4.5543060e+002  3.1747800e+001  4.2368280e+002
  2.1400000e+002  5.1409419e+003  4.5507960e+002  3.2092400e+001  4.2298720e+002
  2.1500000e+002  6.5422061e+003  4.5466430e+002  3.2438100e+001  4.2222620e+002
  2.1600000e+002  5.5815459e+003  4.5424040e+002  3.2788900e+001  4.2145150e+002
  2.1700000e+002  4.9075288e+003  4.5378050e+002  3.3142900e+001  4.2063760e+002
  2.1800000e+002  6.0088159e+003  4.5325740e+002  3.3498000e+001  4.1975940e+002
  2.1900000e+002  5.4870908e+003  4.5272650e+002  3.3858400e+001  4.1886820e+002
  2.2000000e+002  6.0640288e+003  4.5216090e+002  3.4222100e+001  4.1793880e+002
  2.2100000e+002  6.3877358e+003  4.5156070e+002  3.4589200e+001  4.1697160e+002
  2.2200000e+002  5.9698052e+003  4.5092620e+002  3.4959600e+001  4.1596670e+002
  2.2300000e+002  5.7246572e+003  4.5025790e+002  3.5333400e+001  4.1492450e+002
  2.2400000e+002  5.2381372e+003  4.4955660e+002  3.5711300e+001  4.1384530e+002
  2.2500000e+002  5.3343311e+003  4.4882260e+002  3.6093200e+001  4.1272940e+002
  2.2600000e+002  5.6324858e+003  4.4805550e+002  3.6478500e+001  4.1157700e+002
  2.2700000e+002  5.7912051e+003  4.4725600e+002  3.6867400e+001  4.1038860e+002
  2.2800000e+002  5.2627842e+003  4.4642410e+002  3.7259900e+001  4.0916420e+002
  2.2900000e+002  4.9800269e+003  4.4556020e+002  3.7655900e+001  4.0790420e+002
  2.3000000e+002  5.3839858e+003  4.4466460e+002  3.8055700e+001  4.0660890e+002
  2.3100000e+002  5.7186958e+003  4.4373770e+002  3.8459100e+001  4.0527860e+002
  2.3200000e+002  5.9880640e+003  4.4277980e+002  3.8866400e+001  4.0391350e+002
  2.3300000e+002  5.9569209e+003  4.4181800e+002  3.9279700e+001  4.0253840e+002
  2.3400000e+002  4.4190908e+003  4.4079890e+002  3.9694500e+001  4.0110440e+002
  2.3500000e+002  6.3611450e+003  4.3974950e+002  4.0113200e+001  3.9963640e+002
  2.3600000e+002  6.6138882e+003  4.3867030e+002  4.0535700e+001  3.9813460e+002
  2.3700000e+002  5.0887568e+003  4.3758830e+002  4.0964700e+001  3.9662360e+002
  2.3800000e+002  5.7480630e+003  4.3645020e+002  4.1395200e+001  3.9505500e+002
  2.3900000e+002  5.4436909e+003  4.3528320e+002  4.1829800e+001  3.9345350e+002
  2.4000000e+002  6.0371948e+003  4.3411390e+002  4.2270900e+001  3.9184300e+002
  2.4100000e+002  5.4284111e+003  4.3288970e+002  4.2713600e+001  3.9017610e+002
  2.4200000e+002  5.1020361e+003  4.3163750e+002  4.3160600e+001  3.8847690e+002
  2.4300000e+002  5.1220449e+003  4.3038360e+002  4.3614300e+001  3.8676930e+002
  2.4400000e+002  5.1749570e+003  4.2907580e+002  4.4069700e+001  3.8500610e+002
  2.4500000e+002  6.0549761e+003  4.2776680e+002  4.4532000e+001  3.8323480e+002
  2.4600000e+002  5.4107622e+003  4.2640480e+002  4.4996100e+001  3.8140870e+002
  2.4700000e+002  5.5138818e+003  4.2504190e+002  4.5467400e+001  3.7957450e+002
  2.4800000e+002  5.7468042e+003  4.2362640e+002  4.5940200e+001  3.7768630e+002
  2.4900000e+002  4.4728931e+003  4.2221070e+002  4.6420400e+001  3.7579030e+002
  2.5000000e+002  5.3415430e+003  4.2074320e+002  4.6902400e+001  3.7384080e+002
  2.5100000e+002  4.7751792e+003  4.1927570e+002  4.7391800e+001  3.7188390e+002
  2.5200000e+002  6.0412021e+003  4.1775780e+002  4.7883000e+001  3.6987480e+002
  2.5300000e+002  4.7718838e+003  4.1624130e+002  4.8381800e+001  3.6785950e+002
  2.5400000e+002  4.7616421e+003  4.1470180e+002  4.8885500e+001  3.6581630e+002
  2.5500000e+002  5.5483301e+003  4.1311450e+002  4.9390800e+001  3.6372370e+002
  2.5600000e+002  5.0019121e+003  4.1153150e+002  4.9904400e+001  3.6162710e+002
  2.5700000e+002  4.9917690e+003  4.0990320e+002  5.0420300e+001  3.5948300e+002
  2.5800000e+002  5.6656899e+003  4.0828020e+002  5.0944100e+001  3.5733610e+002
  2.5900000e+002  5.0493291e+003  4.0663850e+002  5.1473200e+001  3.5516530e+002
  2.6000000e+002  5.4854722e+003  4.0495450e+002  5.2004800e+001  3.5294970e+002
  2.6100000e+002  4.8910869e+003  4.0327830e+002  5.2544900e+001  3.5073340e+002
  2.6200000e+002  5.8121602e+003  4.0158540e+002  5.3090000e+001  3.4849540e+002
  2.6300000e+002  5.3340020e+003  3.9987700e+002  5.3640500e+001  3.4623650e+002
  2.6400000e+002  4.6669150e+003  3.9812940e+002  5.4192900e+001  3.4393640e+002
  2.6500000e+002  4.5632319e+003  3.9639230e+002  5.4754100e+001  3.4163820e+002
  2.6600000e+002  5.2037080e+003  3.9464200e+002  5.5320700e+001  3.3932130e+002
  2.6700000e+002  4.8575439e+003  3.9287960e+002  5.5893100e+001  3.3698650e+002
  2.6800000e+002  5.4367041e+003  3.9108250e+002  5.6468500e+001  3.3461400e+002
  2.6900000e+002  4.6813442e+003  3.8929880e+002  5.7053000e+001  3.3224580e+002
  2.7000000e+002  4.0830649e+003  3.8750500e+002  5.7643200e+001  3.2986180e+002
  2.7100000e+002  5.1197788e+003  3.8570190e+002  5.8239000e+001  3.2746290e+002
  2.7200000e+002  5.6684092e+003  3.8389040e+002  5.8840700e+001  3.2504970e+002
  2.7300000e+002  4.5731709e+003  3.8204780e+002  5.9444700e+001  3.2260310e+002
  2.7400000e+002  4.7954590e+003  3.8022170e+002  6.0058100e+001  3.2016360e+002
  2.7500000e+002  4.1874028e+003  3.7838940e+002  6.0677400e+001  3.1771200e+002
  2.7600000e+002  4.2886851e+003  3.7655180e+002  6.1302900e+001  3.1524890e+002
  2.7700000e+002  5.3685112e+003  3.7470950e+002  6.1934500e+001  3.1277500e+002
  2.7800000e+002  4.7232388e+003  3.7286330e+002  6.2572200e+001  3.1029100e+002
  2.7900000e+002  5.0694639e+003  3.7099110e+002  6.3212400e+001  3.0777870e+002
  2.8000000e+002  4.3935210e+003  3.6913950e+002  6.3862700e+001  3.0527680e+002
  2.8100000e+002  4.2976050e+003  3.6728610e+002  6.4519200e+001  3.0276680e+002
  2.8200000e+002  5.3303799e+003  3.6543180e+002  6.5182400e+001  3.0024950e+002
  2.8300000e+002  5.1776611e+003  3.6357730e+002  6.5851900e+001  2.9772540e+002
  2.8400000e+002  4.5298979e+003  3.6172330e+002  6.6528100e+001  2.9519520e+002
  2.8500000e+002  4.1318740e+003  3.5987050e+002  6.7210900e+001  2.9265960e+002
  2.8600000e+002  5.1415781e+003  3.5799770e+002  6.7896200e+001  2.9010150e+002
  2.8700000e+002  3.8480061e+003  3.5614980e+002  6.8592600e+001  2.8755720e+002
  2.8800000e+002  4.1186479e+003  3.5430520e+002  6.9295800e+001  2.8500950e+002
  2.8900000e+002  4.7827090e+003  3.5246480e+002  7.0005900e+001  2.8245890e+002
  2.9000000e+002  4.5649609e+003  3.5062910e+002  7.0723000e+001  2.7990610e+002
  2.9100000e+002  3.5500920e+003  3.4879890e+002  7.1447100e+001  2.7735180e+002
  2.9200000e+002  4.4483062e+003  3.4697510e+002  7.2178500e+001  2.7479660e+002
  2.9300000e+002  4.6135308e+003  3.4515820e+002  7.2917200e+001  2.7224100e+002
  2.9400000e+002  3.8490349e+003  3.4332760e+002  7.3658500e+001  2.6966910e+002
  2.9500000e+002  4.0174641e+003  3.4152680e+002  7.4411900e+001  2.6711490e+002
  2.9600000e+002  3.9412129e+003  3.3973480e+002  7.5172500e+001  2.6456230e+002
  2.9700000e+002  4.2846719e+003  3.3795260e+002  7.5940800e+001  2.6201180e+002
  2.9800000e+002  3.9182300e+003  3.3618080e+002  7.6716700e+001  2.5946410e+002
  2.9900000e+002  4.1676909e+003  3.3442000e+002  7.7500300e+001  2.5691960e+002
  3.0000000e+002  4.4359541e+003  3.3267100e+002  7.8291700e+001  2.5437920e+002
  3.0100000e+002  2.9824700e+003  3.3091380e+002  7.9086100e+001  2.5182770e+002
  3.0200000e+002  4.1626792e+003  3.2919040e+002  7.9893300e+001  2.4929710e+002
  3.0300000e+002  3.2590049e+003  3.2748050e+002  8.0708400e+001  2.4677200e+002
  3.0400000e+002  4.0496130e+003  3.2578490e+002  8.1531700e+001  2.4425320e+002
  3.0500000e+002  3.7712229e+003  3.2410420e+002  8.2363200e+001  2.4174100e+002
