date, time: 2019-11-15, 00-59-21
1:nMSE_train 2:nMAE_train 3:VLB 4:nMSE_test 5:nMAE_test 6:used_labels 7:mf_iter 8:gibbs_iter 9:inf_time 10:pred_time
0.9585105028530579 0.00015513766372317417 -12158.933081361993 0.7927027833731985 0.00014202745691520153 5 150 150 5.986448199999813 1.1388681000000815
0.9601757586847139 0.00015377562917321522 -12297.316136074707 0.7903746623003409 0.0001426620745829184 4 150 150 6.563672600000018 0.9260355999999774
0.89435518252358 0.00013858636064860707 -12282.428609991586 0.7905508421687651 0.00014271385749331598 4 150 150 5.551329200000055 0.9976879000000736
0.9057410135751521 0.00014178650624601356 -12290.899992246683 0.7907035669162569 0.0001419664551301992 4 150 150 4.744040000000041 0.9305781999998999
0.9195068336200358 0.00015267805980773462 -12289.309237154965 0.7903300484650208 0.00014259501205189263 4 150 150 3.6882905999998457 0.9553358000000571
0.9024264492655597 0.0001519176080304894 -12583.054044788916 0.8386407786425686 0.00016590778148078993 3 150 150 4.273744000000079 0.7881144999998924
0.8780328889945154 0.00014133851386704716 -12145.491839118646 0.7922180372351668 0.00014202534207386882 5 150 150 5.33013260000007 1.1251027999999224
0.9874577453808188 0.00014153049260515717 -12142.220648621702 0.792939001231385 0.00014208110696338258 5 150 150 6.485056600000007 1.146531399999958
0.9743811661126612 0.00013890366711659074 -12149.363343423413 0.8044492228768512 0.0001432545090584916 5 150 150 5.333940799999937 1.1409192000000985
1.169483798309674 0.00014816399333990795 -12149.918729534427 0.7944478702282235 0.0001425593555903132 5 150 150 5.559136800000033 1.1499578000000383
1.1593284463113038 0.00015459485146250793 -12087.170044173945 0.7963692418251357 0.00014235297852452025 6 150 150 6.993146399999887 1.3593478000000232
0.9093686096615009 0.00013757685343078322 -12158.823991658004 0.8046491565468203 0.00014358633413151907 5 150 150 7.303764499999943 1.1424219000000448
0.9404500238363737 0.00014993399281780718 -12172.293844540633 0.7893302318797625 0.00014347970793338272 5 150 150 5.243255899999895 1.132875299999796
0.9318640086079756 0.00014898657122573922 -12115.244877985937 0.7924712838880937 0.0001426300766396154 6 150 150 8.89354800000001 1.3350290999999288
0.8818322558514154 0.00013993129708713702 -12171.995750711829 0.7959582136936735 0.00014238414029310874 5 150 150 4.157511099999965 1.189585500000021
0.9611613231173599 0.00014302460904167658 -12180.602298530086 0.7948151060378186 0.00014236568686528482 5 150 150 4.570697399999972 1.1378351000000748
0.8748881940846601 0.00013863015753300912 -12298.770804330054 0.7907189661543396 0.00014201029418708252 4 150 150 3.9753074000000197 0.9901700000000346
0.9607784694235918 0.00014284155088134542 -12291.007073215222 0.7904574722625984 0.000142596764913515 4 150 150 5.078906599999982 0.9438892999999098
1.0862895715769478 0.0001600996355680836 -12296.241823629025 0.7907076760314051 0.00014194823875994316 4 150 150 4.601992399999972 1.0080335000000105
0.86791139004345 0.00013608921927977464 -12143.696000583253 0.7928979998593273 0.00014211952236279068 5 150 150 6.22038039999984 1.123212199999898
0.964517385055988 0.00017336325373495617 -13043.96579016849 0.9561342133445979 0.000210796251300802 3 150 150 5.956901800000196 0.702428399999917
0.8918786898750254 0.00013868574418590956 -12179.937657357408 0.7892193778346849 0.0001421738498062057 5 150 150 4.142383799999834 1.1481756000000587
0.849507753841159 0.00012854096849874923 -12211.020859304432 0.7927168492234853 0.0001466977715109322 5 150 150 4.8734508000000005 1.1349275999998554
1.0558391568856198 0.00018420905224704557 -13104.575855323992 0.9704341906723873 0.00021396932541365495 2 150 150 4.137883299999885 0.5038411000000451
0.8790637349238402 0.00014242835903216926 -12129.974002907607 0.7918115819902323 0.00014224194879141152 5 150 150 4.748882399999957 1.1198521999999684
0.9073120151249509 0.00014232762119700736 -12293.035620571552 0.7898972329711282 0.0001419416747782215 4 150 150 4.631806200000028 0.9981752999999571
1.3240227457703586 0.00017617626133531572 -12602.791455132803 0.8385234914929697 0.00016585167079459273 3 150 150 4.021025300000019 0.7639922999999271
0.8856481147577772 0.0001393493084288428 -12282.961426681706 0.7903551751523871 0.00014259032517915203 4 150 150 8.022986100000026 0.9254015999999865
0.8743817777418343 0.00013818238929655754 -12165.018738012643 0.7951029956198983 0.00014216331685435599 5 150 150 5.963830499999858 1.0295132999999623
0.8999604673691376 0.00015326528827407107 -12158.45756741565 0.791007314468882 0.0001433742963955356 5 150 150 4.340024699999958 1.092767300000105
0.9111000634368985 0.00013967273059238238 -12188.490569997672 0.7907079090885435 0.00014327538962871308 5 150 150 4.6612811999998485 1.0123098000001391
0.9274562745834349 0.00014119979262253242 -12148.374568393683 0.7920290247677949 0.00014229498779993566 5 150 150 4.2469760999999835 0.9942264999999679
0.893090577591871 0.0001416276658498379 -12156.8753197378 0.7979492886678483 0.0001432259011878593 5 150 150 5.989139700000123 1.0177639000000909
0.5612758323143742 0.00015128767678565768 -13115.501541479382 0.9207168944122633 0.0002127720240542451 3 150 150 7.824025699999993 0.6329455999998572
0.8935701409235164 0.00014098165994571457 -12215.93817730999 0.7947802566368566 0.00014642873940661231 5 150 150 6.93125259999988 0.9930369999999584
0.8670465999979802 0.00013437327995297898 -12139.34778204821 0.7930465253439568 0.00014214856688136488 5 150 150 4.924678000000085 1.0018483000001197
0.8849929409496065 0.00013491105084711147 -12189.570132427907 0.8023641472553223 0.00014301265730065009 6 150 150 5.073802000000114 1.1979510999999547
0.8685593497751862 0.00013311907005284868 -12176.91585022168 0.790083199492103 0.0001432133972396811 5 150 150 4.786872300000141 1.0192065999999613
0.9183384330767734 0.0001498703108233838 -12600.365272670386 0.8379458119791302 0.00016547380641271793 3 150 150 3.7163722000000234 0.6357368000001316
0.8678619370734255 0.00013465722861683946 -12219.298081717565 0.7961151826616379 0.00014683465156322428 5 150 150 5.9695398999999725 1.0066331999998965
0.8734034634219903 0.00013414461521447558 -12272.549999682773 0.7904754241487566 0.00014272519555723811 4 150 150 5.633581200000208 0.8191066000001683
0.9140527406620624 0.000141832530212351 -12274.054414122013 0.7904394023959858 0.0001425940961483289 4 150 150 6.919975599999816 0.8184969999999794
0.9463212552506858 0.00014398358898234036 -12151.17337360392 0.792800136341824 0.00014193218731807088 5 150 150 4.529852099999971 1.0672400999999354
0.9128050896916386 0.0001576448034915428 -12830.449700311076 0.8588562310974625 0.00017691996052845028 3 150 150 4.397985600000084 0.6249046000000362
0.8785721559831817 0.00013913524908266332 -12145.285812040684 0.7929503877983732 0.00014231826403582652 5 150 150 4.630306700000119 0.9933281999999508
0.9147947384248878 0.00015079319318913334 -12156.433538499616 0.7932504357938376 0.0001424831937010414 5 150 150 3.8834816000000956 1.0826826999998502
1.088713281999655 0.00015725439100968533 -12587.916813715989 0.8388893083545924 0.0001658034354722132 3 150 150 4.006822499999998 0.7087759000000915
0.8682511241129309 0.0001339108163513878 -12284.727550753923 0.7904577071597806 0.00014266861379884927 4 150 150 4.179786100000001 0.8125110000000859
0.8871728503369337 0.00014304921271007828 -12165.967148757769 0.7936055549663236 0.00014241173201687705 5 150 150 4.556538499999988 1.0114633000000595
0.963761068837328 0.00014401585373480287 -12152.749735471425 0.7923121554322672 0.00014245785729943784 5 150 150 4.176246600000013 1.0031467999999677
0.8965131275401934 0.0001452948049628754 -12137.621147501583 0.7930003214682795 0.0001419091393933299 5 150 150 4.7731589999998505 1.0005290999999943
